taux_de_reussite_g;nombre_eleves_segpa;nombre_eleves_ulis;garcons;filles
79.0;64;25;399;317
89.0;65;12;446;397
88.0;54;23;370;356
87.0;47;12;326;294
86.0;85;14;284;250
73.0;64;13;211;216
92.0;60;26;624;609
95.0;70;12;271;296
91.0;44;12;212;233
91.0;62;15;423;416
94.0;76;15;450;420
78.0;48;9;199;208
87.0;53;12;274;243
92.0;55;17;355;340
95.0;62;12;257;223
98.0;46;11;326;333
84.0;29;7;314;305
90.0;48;12;366;376
78.0;60;14;347;320
94.0;66;13;324;329
77.0;56;26;304;256
96.0;45;14;342;356
77.0;61;13;303;257
95.0;49;15;282;260
94.0;66;17;371;339
95.0;81;24;222;215
78.0;49;13;329;321
86.0;46;13;357;282
78.0;52;13;348;344
89.0;56;12;252;219
91.0;111;11;288;303
85.0;52;10;306;275
99.0;44;12;184;143
78.0;36;24;311;284
96.0;41;11;231;210
94.0;51;12;330;285
95.0;63;20;270;235
89.0;62;15;410;360
87.0;96;12;227;194
80.0;57;13;329;355
88.0;66;12;264;274
94.0;35;15;296;283
62.0;93;11;313;320
77.0;102;13;297;251
96.0;49;7;284;287
91.0;64;14;501;440
68.0;53;13;269;248
79.0;52;26;167;159
88.0;54;20;429;388
79.0;94;11;304;288
73.0;56;23;243;250
79.0;99;13;329;306
88.0;85;7;335;340
81.0;52;10;306;275
84.0;29;27;407;440
97.0;92;11;214;191
88.0;73;15;369;335
81.0;50;13;168;165
91.0;126;11;385;391
91.0;118;13;310;320
98.0;43;16;315;287
88.0;49;25;323;308
94.0;111;13;412;395
79.0;56;31;237;216
80.0;62;15;380;353
91.0;61;15;365;298
74.0;63;29;391;344
88.0;41;11;178;139
89.0;97;10;353;321
90.0;61;15;310;272
68.0;58;11;257;277
83.0;54;13;396;345
80.0;77;15;394;429
88.0;30;12;236;234
98.0;39;12;296;216
87.0;64;12;306;258
88.0;74;15;274;264
99.0;41;21;349;317
84.0;60;11;226;200
63.0;48;17;324;299
84.0;61;11;249;248
99.0;50;12;336;291
94.0;59;10;250;248
99.0;63;22;216;207
91.0;56;15;386;382
87.0;45;10;241;260
90.0;64;13;474;389
93.0;52;13;365;339
89.0;37;11;165;173
73.0;66;6;342;320
81.0;122;22;404;359
87.0;51;14;321;292
82.0;62;14;376;324
65.0;36;13;301;257
92.0;62;30;612;570
88.0;57;26;415;403
86.0;49;20;282;293
89.0;56;14;416;345
89.0;47;16;383;296
81.0;105;25;484;458
89.0;95;13;298;256
92.0;126;12;477;472
95.0;32;13;265;258
89.0;46;11;253;184
60.0;110;21;787;758
80.0;62;12;472;485
81.0;57;11;304;315
92.0;56;12;313;242
90.0;93;13;309;284
88.0;72;11;215;153
86.0;66;26;289;253
97.0;50;33;484;419
98.0;68;9;252;231
95.0;116;12;420;391
68.0;61;6;316;315
92.0;63;11;216;202
60.0;31;12;381;304
63.0;55;12;323;278
91.0;51;12;272;231
82.0;62;10;337;287
94.0;48;11;439;480
79.0;62;14;186;202
88.0;55;27;319;309
89.0;85;12;344;309
85.0;67;28;375;313
90.0;40;16;561;558
93.0;57;13;400;442
89.0;60;11;336;308
78.0;61;14;347;384
84.0;103;12;333;298
90.0;89;13;429;372
88.0;102;7;378;378
88.0;64;12;308;285
73.0;47;23;265;233
97.0;56;12;331;334
93.0;58;13;562;517
76.0;51;14;219;265
92.0;50;11;338;358
90.0;53;12;221;208
76.0;46;11;213;196
95.0;97;13;413;370
93.0;114;23;631;620
95.0;88;12;284;282
78.0;89;12;324;303
85.0;14;12;247;257
86.0;32;9;296;332
95.0;50;23;224;180
86.0;72;11;215;153
81.0;60;23;301;279
79.0;56;12;270;235
92.0;62;12;245;230
63.0;49;14;255;238
86.0;59;13;200;162
80.0;42;12;331;362
89.0;65;11;354;366
93.0;35;16;253;202
91.0;57;17;238;242
84.0;61;15;607;597
91.0;57;12;478;454
98.0;33;20;250;242
83.0;54;13;362;367
81.0;58;14;241;235
87.0;49;16;287;284
93.0;38;23;377;401
95.0;78;12;295;294
87.0;61;11;332;316
100.0;24;11;262;271
94.0;45;8;153;139
78.0;123;17;373;327
84.0;44;14;333;338
73.0;109;12;392;312
80.0;101;12;314;270
80.0;58;18;338;301
99.0;63;23;439;482
95.0;51;6;390;363
76.0;62;12;334;308
99.0;35;13;219;183
96.0;63;10;328;305
90.0;52;6;170;154
64.0;85;14;821;813
78.0;56;14;317;292
79.0;49;13;215;186
70.0;54;11;198;212
86.0;50;14;463;429
88.0;48;11;326;308
86.0;65;13;368;332
87.0;31;12;270;256
82.0;50;12;486;438
93.0;67;13;259;216
91.0;111;12;411;333
81.0;43;12;227;224
84.0;41;13;276;211
91.0;116;9;401;334
100.0;50;12;213;194
77.0;55;12;284;259
81.0;100;15;385;338
90.0;63;19;216;173
93.0;64;13;372;345
82.0;38;13;226;194
83.0;62;27;392;363
93.0;28;13;286;274
88.0;84;28;318;297
90.0;124;23;482;439
84.0;64;13;372;324
89.0;61;13;409;341
84.0;97;19;311;271
89.0;81;24;222;215
89.0;55;11;392;300
92.0;59;13;398;328
94.0;65;11;178;174
92.0;19;11;198;155
88.0;33;12;187;225
92.0;48;36;346;269
76.0;60;14;357;348
90.0;55;26;324;286
95.0;58;14;425;378
96.0;53;11;400;335
71.0;14;12;247;257
84.0;58;9;328;313
91.0;46;11;356;286
92.0;65;14;334;289
90.0;59;12;310;296
71.0;47;11;192;215
82.0;85;12;387;379
82.0;74;24;405;410
82.0;64;28;358;328
90.0;48;13;227;174
82.0;55;12;331;360
88.0;59;13;387;309
96.0;66;17;373;366
79.0;101;19;607;542
91.0;121;13;356;386
94.0;62;12;382;305
89.0;63;15;435;337
87.0;30;12;236;234
83.0;39;4;221;183
94.0;84;12;301;253
80.0;57;5;417;389
95.0;59;12;410;378
67.0;45;12;235;213
84.0;30;31;409;425
93.0;52;16;438;434
73.0;62;14;196;174
88.0;124;13;418;411
97.0;60;16;423;438
92.0;68;12;454;440
100.0;59;12;314;289
93.0;31;11;294;249
88.0;76;28;226;228
96.0;76;17;367;367
92.0;33;11;200;155
80.0;101;23;355;305
75.0;61;11;290;257
88.0;58;10;406;354
90.0;63;23;489;467
68.0;56;10;290;257
87.0;46;12;262;227
79.0;114;10;316;264
96.0;37;14;287;223
97.0;76;15;450;420
86.0;48;17;324;299
100.0;59;23;279;287
90.0;47;9;304;333
91.0;36;9;295;283
97.0;57;4;193;211
91.0;74;31;397;357
85.0;46;8;257;237
88.0;63;22;426;376
93.0;41;13;296;262
84.0;54;22;386;430
93.0;38;11;164;179
91.0;71;13;384;346
82.0;45;13;159;131
92.0;56;12;380;351
79.0;72;16;312;284
55.0;53;9;264;282
93.0;41;24;379;398
77.0;25;12;312;310
95.0;51;13;400;374
97.0;60;13;283;277
92.0;65;27;379;289
96.0;52;14;276;286
79.0;63;12;270;273
95.0;80;22;227;208
83.0;65;30;405;382
82.0;67;11;250;207
89.0;62;13;289;235
94.0;59;23;287;245
96.0;60;13;345;349
79.0;61;2;184;175
80.0;57;13;405;409
81.0;64;12;297;292
84.0;61;14;202;161
87.0;51;13;284;227
66.0;58;16;350;322
88.0;53;13;206;179
69.0;53;13;354;371
84.0;53;10;311;259
85.0;57;12;380;326
93.0;57;12;478;454
94.0;36;22;357;372
80.0;73;13;479;410
80.0;29;12;189;141
98.0;58;12;239;182
92.0;63;14;565;507
86.0;34;22;158;131
81.0;49;13;216;185
87.0;58;16;350;322
71.0;58;13;317;330
88.0;63;17;411;327
82.0;65;11;328;301
81.0;55;11;415;382
83.0;125;11;552;481
94.0;32;9;303;310
92.0;47;12;333;307
92.0;51;13;232;234
74.0;58;29;429;404
89.0;58;14;334;286
100.0;58;18;691;548
85.0;82;15;392;384
89.0;53;11;238;185
86.0;40;10;217;200
81.0;52;27;365;340
81.0;56;11;352;338
91.0;63;11;330;297
97.0;87;13;444;406
82.0;62;13;219;207
80.0;33;7;454;423
86.0;46;13;160;144
93.0;61;11;382;344
94.0;114;22;450;395
96.0;41;13;374;306
89.0;63;17;411;327
77.0;63;10;206;202
97.0;59;24;419;402
88.0;56;12;229;237
69.0;27;11;308;296
76.0;76;12;319;322
80.0;59;7;439;387
90.0;67;13;291;287
96.0;30;11;203;159
86.0;72;14;369;412
82.0;68;15;440;407
86.0;58;12;216;202
89.0;55;20;431;342
65.0;61;13;330;304
89.0;47;12;326;294
85.0;122;14;400;409
83.0;59;9;164;151
88.0;58;9;299;261
78.0;57;15;332;300
86.0;61;14;350;332
75.0;46;13;134;127
77.0;63;28;346;355
73.0;67;14;418;357
88.0;68;18;147;132
94.0;82;14;194;205
86.0;53;12;333;283
98.0;52;4;360;304
84.0;57;9;240;214
89.0;66;9;324;308
92.0;69;9;378;332
88.0;45;14;347;352
68.0;42;10;261;227
88.0;47;21;435;414
95.0;73;15;369;335
85.0;60;12;415;421
82.0;50;7;204;229
80.0;31;13;462;414
89.0;37;24;430;369
92.0;57;12;268;232
88.0;69;12;411;406
91.0;48;12;313;308
98.0;50;14;334;321
87.0;28;13;231;207
70.0;48;18;297;296
96.0;39;7;322;272
94.0;63;10;280;261
92.0;43;12;227;224
78.0;73;13;236;227
96.0;41;13;353;312
90.0;55;14;360;343
79.0;48;14;263;204
93.0;69;12;147;129
73.0;51;12;160;196
88.0;43;12;298;284
87.0;74;13;239;207
81.0;94;13;390;361
96.0;62;25;308;311
98.0;32;15;497;445
95.0;67;15;276;291
67.0;34;13;196;197
80.0;56;18;196;166
77.0;49;13;219;206
89.0;74;24;256;177
85.0;89;15;372;379
94.0;62;15;447;394
92.0;38;12;186;185
80.0;94;26;345;352
86.0;60;12;306;276
89.0;72;11;344;334
100.0;126;8;394;354
96.0;58;13;391;372
89.0;51;22;360;356
91.0;35;12;437;498
86.0;63;11;379;363
86.0;89;14;535;459
88.0;55;11;359;302
84.0;59;15;182;164
84.0;60;14;347;320
86.0;32;12;301;315
94.0;51;14;214;166
86.0;49;11;383;329
78.0;64;12;396;373
64.0;53;9;264;282
91.0;60;11;336;308
96.0;61;16;341;318
77.0;60;2;254;248
76.0;27;13;198;178
95.0;54;12;224;206
89.0;62;13;290;312
83.0;89;40;531;479
92.0;41;13;324;336
91.0;64;10;219;187
79.0;64;12;310;336
62.0;63;10;282;259
90.0;62;12;339;376
82.0;38;25;268;262
92.0;64;24;261;238
100.0;29;11;231;198
88.0;66;14;273;250
97.0;52;6;170;154
94.0;62;12;283;289
96.0;58;10;415;442
74.0;62;13;377;348
91.0;46;12;270;271
94.0;57;12;247;175
94.0;63;10;409;506
85.0;64;13;373;376
72.0;64;28;347;349
87.0;42;14;306;260
76.0;48;10;199;170
84.0;41;14;362;308
82.0;53;24;468;432
79.0;49;12;256;264
88.0;55;12;221;223
90.0;57;12;317;312
90.0;64;12;205;221
77.0;50;12;222;187
76.0;36;13;331;353
75.0;53;40;352;349
89.0;74;13;314;280
86.0;72;10;375;374
94.0;37;12;237;242
83.0;78;10;366;364
83.0;67;12;423;442
91.0;40;16;287;252
78.0;60;13;422;406
78.0;58;13;389;334
82.0;47;20;491;397
82.0;47;12;410;392
71.0;62;13;337;326
87.0;28;10;173;157
83.0;62;10;337;287
73.0;48;15;273;279
71.0;67;12;320;308
92.0;57;13;277;231
96.0;56;13;286;285
91.0;56;12;195;174
87.0;48;14;263;204
74.0;48;27;261;259
89.0;52;16;234;211
90.0;84;12;505;478
69.0;59;12;234;252
83.0;56;12;270;235
85.0;56;12;195;174
91.0;46;9;219;197
94.0;45;15;295;211
92.0;96;24;298;318
89.0;59;12;339;289
86.0;63;13;207;191
94.0;52;14;423;373
88.0;51;14;321;292
80.0;59;12;292;320
83.0;84;13;352;229
75.0;45;11;239;201
90.0;60;12;347;391
69.0;64;12;286;255
68.0;59;11;242;236
85.0;47;7;275;245
79.0;61;13;343;312
82.0;73;14;403;420
81.0;63;13;301;290
88.0;59;9;227;216
82.0;56;13;322;266
89.0;62;11;164;164
82.0;54;14;250;210
81.0;63;12;323;318
88.0;54;22;386;430
93.0;118;17;324;284
97.0;57;13;366;303
88.0;39;15;398;391
89.0;44;12;443;390
98.0;33;15;478;459
83.0;70;13;284;269
70.0;62;14;365;321
93.0;60;12;209;214
89.0;43;12;288;237
92.0;46;11;356;286
91.0;65;14;200;156
93.0;32;12;258;255
77.0;65;23;398;339
85.0;43;11;236;207
81.0;45;12;204;194
83.0;41;14;100;106
76.0;26;12;270;300
70.0;55;13;235;194
89.0;63;22;168;142
91.0;40;15;344;306
96.0;64;25;423;357
87.0;81;12;374;305
87.0;59;18;177;181
79.0;91;14;392;355
93.0;42;12;126;94
95.0;51;6;160;223
94.0;58;12;239;182
86.0;77;12;256;203
83.0;56;18;188;216
93.0;120;21;461;463
86.0;57;12;393;368
94.0;54;12;290;287
78.0;49;13;460;418
93.0;61;12;347;329
84.0;42;14;268;280
87.0;101;12;314;270
77.0;63;13;207;191
88.0;63;11;185;171
84.0;28;23;263;247
92.0;64;12;299;264
84.0;58;12;216;190
69.0;56;14;317;292
88.0;56;13;244;245
83.0;91;12;909;945
82.0;59;18;189;146
87.0;56;14;394;312
92.0;27;13;222;214
91.0;89;11;361;366
80.0;107;13;885;929
83.0;53;16;230;185
85.0;34;13;275;290
90.0;43;14;217;197
92.0;59;11;309;319
95.0;64;13;346;311
64.0;54;5;785;776
95.0;34;12;272;237
84.0;53;24;468;432
85.0;67;11;342;301
94.0;27;11;265;315
100.0;32;14;364;291
83.0;25;9;416;482
95.0;89;25;248;228
89.0;31;12;429;390
90.0;53;10;195;229
84.0;92;24;378;290
93.0;59;9;227;216
90.0;94;7;501;462
75.0;63;7;305;297
79.0;100;13;244;234
97.0;73;13;386;344
85.0;115;14;424;417
82.0;60;16;433;397
75.0;36;13;301;257
92.0;53;12;238;255
82.0;29;12;217;173
69.0;38;10;293;266
75.0;67;20;316;297
83.0;56;26;373;364
91.0;35;13;196;180
78.0;40;10;265;239
66.0;101;13;387;384
83.0;68;14;229;156
87.0;60;16;293;256
84.0;50;13;254;228
93.0;50;13;216;239
83.0;88;37;555;556
81.0;58;9;299;261
84.0;41;13;238;204
94.0;109;10;304;289
88.0;53;9;295;256
91.0;19;22;401;367
83.0;67;26;327;341
88.0;51;14;241;227
92.0;29;11;231;198
81.0;24;23;248;257
87.0;35;11;255;224
88.0;63;11;416;394
89.0;62;11;239;234
85.0;65;27;379;289
88.0;71;12;243;220
82.0;53;12;338;299
83.0;87;13;336;258
82.0;58;14;347;363
83.0;56;12;209;226
75.0;62;15;425;367
100.0;13;11;240;210
80.0;64;13;241;227
65.0;47;19;300;270
84.0;74;27;287;229
75.0;51;16;348;341
93.0;59;22;402;382
89.0;101;23;355;305
96.0;121;24;391;331
82.0;94;12;263;252
82.0;59;13;338;316
87.0;82;14;194;205
95.0;56;13;325;281
95.0;51;9;518;531
96.0;19;13;392;314
77.0;21;24;268;276
96.0;55;12;293;270
85.0;51;13;257;232
87.0;64;24;399;360
83.0;64;13;409;349
66.0;57;12;314;314
86.0;61;14;362;338
70.0;50;12;274;253
83.0;58;11;242;237
79.0;59;8;226;191
73.0;69;16;371;332
86.0;64;12;301;294
95.0;69;16;187;195
72.0;25;7;299;280
93.0;62;12;412;442
82.0;82;13;345;252
97.0;61;11;249;248
88.0;63;12;324;322
90.0;29;24;270;249
84.0;89;24;394;322
78.0;62;27;468;426
89.0;67;11;255;237
83.0;58;11;207;175
94.0;69;11;432;337
84.0;52;23;338;303
90.0;128;12;508;475
92.0;55;12;351;306
62.0;78;13;303;305
95.0;32;13;435;371
85.0;103;11;255;225
96.0;66;13;269;237
79.0;110;12;579;644
82.0;123;17;373;327
92.0;50;12;292;235
81.0;47;12;172;191
93.0;52;6;236;232
91.0;79;13;375;352
87.0;48;14;201;174
81.0;45;12;218;232
83.0;61;15;310;272
99.0;63;13;323;332
87.0;48;5;295;286
77.0;58;28;356;346
98.0;56;13;279;285
91.0;47;8;218;197
87.0;55;18;239;199
91.0;72;13;347;288
92.0;59;12;370;341
86.0;58;12;299;344
89.0;60;10;385;314
93.0;89;14;399;400
81.0;64;12;383;339
87.0;58;14;233;228
83.0;41;11;218;188
86.0;16;12;244;241
89.0;60;13;356;359
88.0;36;10;306;283
88.0;53;13;242;242
98.0;37;14;287;223
83.0;123;13;551;433
87.0;59;12;405;375
91.0;56;11;352;338
74.0;51;30;378;392
92.0;95;7;305;289
98.0;51;13;257;232
80.0;56;12;251;231
85.0;28;28;404;421
80.0;62;13;272;232
89.0;63;11;416;394
91.0;53;11;354;318
97.0;53;9;158;142
99.0;90;15;258;232
68.0;59;14;319;285
93.0;50;7;225;230
70.0;57;38;363;380
81.0;125;11;552;481
76.0;58;13;253;252
70.0;50;14;216;186
86.0;57;14;352;323
98.0;20;11;184;174
93.0;54;21;400;379
97.0;58;11;506;510
90.0;60;12;448;400
77.0;60;14;384;352
90.0;53;9;228;197
65.0;103;6;542;564
94.0;62;12;406;376
89.0;76;17;367;367
82.0;49;13;285;271
86.0;61;11;325;278
97.0;50;13;254;228
92.0;57;16;262;217
88.0;59;13;339;302
89.0;27;11;265;315
95.0;61;15;607;597
93.0;50;13;253;252
87.0;49;14;303;320
96.0;57;12;214;191
84.0;62;12;266;248
84.0;63;12;352;351
81.0;102;11;382;321
79.0;52;13;229;189
88.0;63;12;312;331
85.0;51;9;270;225
91.0;63;9;352;327
87.0;60;11;306;329
81.0;60;26;374;356
73.0;62;13;220;220
88.0;58;13;281;283
85.0;31;14;251;273
93.0;118;13;356;326
87.0;63;21;374;339
99.0;44;12;312;258
83.0;54;13;298;310
99.0;50;13;398;316
95.0;67;12;317;252
87.0;33;12;261;236
86.0;73;14;278;238
79.0;104;13;315;286
79.0;103;12;333;298
74.0;58;12;290;260
100.0;36;18;784;530
94.0;63;12;352;342
89.0;16;12;244;241
86.0;72;13;238;234
88.0;67;12;281;231
88.0;37;11;348;297
82.0;90;15;335;313
85.0;52;3;293;242
95.0;44;12;302;295
93.0;47;18;261;214
85.0;52;12;278;244
68.0;56;9;253;220
85.0;33;20;250;242
86.0;55;25;442;480
96.0;64;12;274;263
93.0;70;10;464;375
93.0;55;12;283;262
87.0;46;23;236;214
88.0;59;14;330;331
81.0;52;21;292;239
100.0;64;12;184;169
86.0;54;10;410;382
92.0;110;13;300;283
98.0;32;9;303;310
79.0;55;13;317;285
71.0;7;10;223;255
84.0;59;7;348;274
90.0;111;12;353;300
69.0;44;16;274;256
87.0;62;14;375;339
92.0;71;12;353;359
92.0;33;13;212;180
91.0;52;12;226;178
77.0;52;12;319;305
78.0;117;15;257;233
81.0;46;13;251;221
91.0;61;13;347;297
91.0;61;12;321;275
87.0;50;14;218;202
83.0;123;10;572;429
89.0;114;12;370;296
59.0;112;23;668;692
97.0;39;9;126;137
98.0;81;11;230;204
95.0;46;26;366;349
98.0;57;21;740;724
88.0;61;12;350;333
95.0;101;13;438;348
86.0;51;12;394;403
97.0;50;14;346;298
81.0;172;34;539;569
69.0;35;7;306;232
95.0;121;24;391;331
99.0;97;13;413;370
77.0;60;35;410;374
86.0;61;12;235;216
99.0;61;14;292;279
84.0;57;11;294;295
92.0;54;12;412;343
86.0;54;21;364;375
89.0;53;12;332;342
58.0;61;11;209;168
79.0;61;11;337;327
90.0;38;11;164;179
77.0;50;11;327;292
91.0;63;13;292;265
91.0;39;12;273;327
92.0;53;14;235;247
69.0;60;13;422;406
81.0;65;12;179;163
88.0;58;12;216;202
82.0;64;13;235;194
86.0;60;12;274;284
91.0;64;13;316;297
70.0;73;16;288;264
81.0;108;12;391;353
91.0;66;13;269;237
63.0;59;12;234;252
97.0;65;10;184;179
94.0;58;9;280;217
93.0;81;13;314;304
88.0;59;12;269;234
98.0;23;11;204;173
82.0;13;13;395;399
89.0;62;6;535;461
75.0;49;12;294;248
91.0;31;12;221;185
89.0;108;12;391;333
83.0;55;12;221;223
82.0;85;26;459;459
88.0;58;24;307;328
88.0;61;14;289;244
89.0;103;14;372;293
80.0;59;11;429;363
89.0;61;7;418;366
70.0;72;16;273;267
75.0;61;9;385;332
90.0;72;9;382;320
82.0;123;24;387;325
79.0;51;13;275;273
100.0;26;11;288;350
87.0;55;11;171;168
98.0;57;12;332;356
90.0;43;21;204;213
86.0;65;14;539;493
81.0;69;20;392;349
88.0;27;10;184;161
97.0;31;13;267;250
84.0;100;12;367;345
93.0;34;14;282;239
88.0;54;11;336;343
81.0;56;14;226;218
89.0;65;15;310;273
78.0;62;12;444;395
88.0;118;12;256;238
88.0;55;17;337;321
81.0;51;24;273;240
89.0;95;11;354;314
85.0;49;10;398;386
89.0;29;13;337;353
88.0;67;12;320;308
83.0;45;10;368;356
85.0;76;13;223;198
80.0;85;15;280;286
84.0;65;11;202;139
81.0;61;10;311;289
93.0;56;11;220;268
92.0;51;12;346;329
84.0;40;11;200;193
85.0;63;9;290;277
88.0;64;12;393;328
87.0;40;16;287;252
86.0;50;13;216;239
87.0;62;18;228;162
96.0;52;17;289;202
70.0;51;14;213;204
92.0;53;13;316;263
74.0;84;4;804;931
85.0;98;9;253;253
90.0;53;9;158;142
94.0;49;14;308;232
80.0;56;17;332;223
77.0;123;12;453;390
96.0;79;12;275;227
98.0;72;12;346;320
92.0;75;26;255;184
74.0;64;12;270;265
81.0;50;14;373;328
93.0;57;13;403;377
100.0;42;13;188;212
89.0;54;13;370;358
89.0;67;11;342;301
91.0;61;13;343;333
83.0;63;12;593;431
94.0;60;3;281;260
76.0;63;9;326;354
92.0;123;11;317;323
81.0;58;12;290;260
91.0;66;12;233;248
93.0;43;14;275;248
69.0;67;25;350;345
97.0;56;13;279;285
86.0;63;29;270;267
92.0;62;9;319;328
85.0;32;13;282;268
89.0;79;13;375;352
85.0;64;25;399;317
93.0;61;14;283;267
77.0;61;27;430;400
84.0;59;28;362;372
94.0;26;12;227;240
76.0;64;11;212;206
89.0;31;11;136;168
88.0;58;12;235;246
86.0;47;9;304;333
99.0;51;10;654;625
93.0;51;20;349;319
94.0;54;10;280;249
68.0;58;12;237;222
83.0;110;7;306;261
78.0;61;13;330;304
91.0;48;12;262;246
68.0;57;9;745;690
71.0;79;10;407;375
95.0;51;13;206;206
87.0;30;5;229;258
91.0;13;16;291;240
86.0;60;13;231;210
78.0;59;14;283;265
82.0;50;10;284;279
83.0;40;15;463;451
91.0;50;10;272;263
89.0;18;15;215;266
87.0;63;15;301;266
92.0;53;11;221;198
91.0;63;21;446;389
82.0;61;12;342;309
83.0;40;14;117;104
86.0;42;12;364;297
92.0;51;23;409;404
86.0;63;12;343;335
95.0;66;18;317;256
70.0;61;14;355;288
95.0;120;15;433;466
91.0;58;12;428;417
90.0;56;14;391;335
88.0;61;28;222;262
76.0;56;18;196;166
96.0;39;12;350;316
69.0;62;12;193;139
66.0;85;12;392;354
75.0;38;11;183;171
86.0;63;21;406;355
77.0;63;21;374;339
81.0;50;11;250;230
83.0;53;13;290;279
90.0;49;12;354;303
80.0;65;11;468;470
77.0;57;13;305;273
67.0;121;10;420;405
84.0;60;12;405;384
80.0;64;13;231;234
96.0;47;11;268;298
92.0;61;15;400;381
96.0;59;15;182;164
97.0;61;7;392;385
83.0;52;12;292;297
89.0;54;16;264;266
96.0;79;14;505;507
90.0;42;13;282;252
87.0;55;13;269;246
80.0;44;16;274;256
83.0;97;23;340;355
91.0;25;12;261;221
99.0;56;20;459;435
71.0;59;12;204;205
73.0;38;12;164;193
73.0;62;13;370;336
64.0;56;12;200;133
85.0;61;11;394;374
85.0;72;10;477;418
91.0;55;12;178;195
89.0;45;13;377;310
82.0;64;12;404;363
88.0;62;12;330;335
92.0;54;11;319;322
95.0;63;12;408;406
83.0;34;16;469;454
78.0;64;11;392;368
76.0;46;13;160;144
88.0;120;13;341;307
89.0;53;24;224;184
73.0;64;13;235;194
94.0;51;11;327;357
80.0;47;15;267;250
90.0;31;13;182;167
87.0;62;12;311;318
94.0;50;10;228;202
74.0;27;10;136;138
82.0;64;12;393;328
93.0;68;14;389;359
81.0;65;12;311;279
90.0;62;14;296;284
94.0;49;13;260;187
98.0;45;16;299;286
85.0;66;28;374;309
79.0;95;14;369;347
78.0;93;7;273;225
91.0;62;11;333;356
96.0;53;16;310;258
92.0;51;12;353;320
92.0;67;12;317;252
91.0;56;12;297;293
100.0;56;12;208;179
80.0;78;13;303;305
81.0;110;23;379;351
88.0;57;11;383;357
89.0;59;13;258;200
94.0;54;11;336;343
87.0;56;11;356;301
91.0;63;9;590;541
80.0;38;8;201;239
73.0;46;13;134;127
70.0;60;13;331;317
88.0;72;10;360;326
89.0;64;12;500;431
92.0;61;14;241;217
86.0;50;12;250;251
88.0;62;14;223;237
82.0;42;12;367;348
73.0;90;11;346;297
88.0;65;12;326;328
87.0;52;14;304;255
91.0;53;14;478;414
91.0;59;13;463;472
77.0;82;23;359;353
79.0;40;11;319;320
82.0;41;14;301;339
81.0;48;12;361;358
81.0;43;14;194;193
81.0;61;13;410;393
63.0;65;9;297;271
94.0;47;8;472;431
86.0;54;13;199;168
90.0;55;13;233;238
93.0;52;12;240;239
72.0;61;14;355;288
86.0;49;10;398;386
94.0;41;24;379;398
83.0;58;19;338;353
78.0;59;12;206;187
78.0;38;8;201;239
95.0;50;12;336;291
68.0;51;11;353;316
83.0;55;12;226;238
82.0;36;11;308;308
81.0;64;12;340;308
74.0;63;10;282;259
89.0;61;7;406;347
75.0;48;14;201;174
91.0;85;12;282;268
93.0;47;7;357;325
69.0;50;10;242;243
83.0;56;12;319;294
94.0;52;12;270;288
91.0;51;13;206;206
85.0;46;14;332;366
83.0;26;12;414;434
90.0;63;10;350;356
77.0;54;12;160;131
99.0;58;12;255;217
86.0;67;28;375;313
91.0;66;26;289;253
74.0;41;12;180;184
92.0;52;24;258;272
85.0;50;28;254;249
79.0;108;12;333;301
66.0;46;11;197;198
83.0;122;14;400;409
96.0;50;15;304;275
93.0;64;26;314;316
94.0;52;25;336;288
73.0;76;25;297;273
64.0;97;9;287;286
73.0;54;23;253;268
98.0;60;15;466;398
92.0;52;12;193;251
86.0;63;14;354;348
96.0;45;14;347;352
90.0;53;12;330;288
96.0;56;28;268;245
88.0;98;12;456;434
98.0;41;11;177;168
81.0;45;12;372;341
93.0;56;10;215;191
87.0;64;20;395;348
89.0;57;12;214;191
93.0;63;14;354;348
95.0;51;13;187;200
84.0;26;24;175;169
87.0;49;14;357;383
96.0;47;18;261;214
91.0;67;17;388;330
78.0;59;26;180;227
79.0;99;13;334;303
92.0;60;12;321;312
93.0;47;25;341;322
86.0;58;14;233;228
80.0;63;11;305;287
79.0;100;14;273;215
81.0;46;12;209;228
82.0;62;13;359;271
90.0;62;12;283;289
91.0;22;12;146;164
84.0;58;9;388;301
82.0;60;14;239;244
86.0;54;12;408;397
92.0;51;36;352;286
82.0;54;11;133;122
85.0;62;12;492;472
98.0;43;28;260;224
87.0;52;12;367;302
72.0;67;14;346;274
88.0;68;20;449;360
87.0;47;9;317;305
90.0;83;14;302;272
95.0;52;13;192;188
96.0;131;12;274;262
91.0;44;12;325;303
89.0;62;13;404;405
71.0;92;14;346;342
93.0;56;10;353;393
93.0;126;11;385;391
93.0;50;13;268;240
88.0;53;20;390;377
98.0;63;12;187;184
83.0;172;34;539;569
87.0;46;13;357;282
88.0;69;11;207;195
79.0;117;11;359;277
77.0;77;24;242;222
79.0;56;11;282;286
86.0;62;14;463;415
69.0;66;13;310;286
80.0;64;12;502;521
93.0;55;15;391;438
99.0;44;17;265;243
80.0;55;12;226;238
93.0;61;10;220;186
94.0;42;9;328;271
96.0;57;11;223;218
84.0;58;13;369;354
94.0;28;3;179;156
90.0;46;11;326;333
77.0;62;12;472;485
97.0;64;9;198;182
98.0;31;15;489;436
68.0;62;13;319;315
87.0;61;14;362;338
54.0;36;12;150;148
87.0;61;4;184;173
87.0;40;10;248;230
74.0;98;16;889;890
77.0;75;15;280;265
